Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,Autenticacao,TipoVeiculo,SiglaCombustivel,DataConsulta
"R$ 25.078,00",GM - Chevrolet,Kadett GSi 2.0 Conversível,1995,Gasolina,004045-2,outubro de 2023 ,mtcjkyvtnpvt,1,G,"segunda-feira, 16 de outubro de 2023 16:56"
"R$ 23.839,00",GM - Chevrolet,Kadett GSi 2.0 Conversível,1994,Gasolina,004045-2,outubro de 2023 ,mbt51824gvrl,1,G,"segunda-feira, 16 de outubro de 2023 16:56"
"R$ 23.257,00",GM - Chevrolet,Kadett GSi 2.0 Conversível,1993,Gasolina,004045-2,outubro de 2023 ,l30nbzv17znc,1,G,"segunda-feira, 16 de outubro de 2023 16:56"
"R$ 22.689,00",GM - Chevrolet,Kadett GSi 2.0 Conversível,1992,Gasolina,004045-2,outubro de 2023 ,lxb6ctcvqcj4,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.195,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1998,Gasolina,004046-0,outubro de 2023 ,gx9yl41b015h,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.419,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1997,Gasolina,004046-0,outubro de 2023 ,gm6wzrqxqw18,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.140,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1996,Gasolina,004046-0,outubro de 2023 ,gjyhbm3j8wy1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.728,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1996,Álcool,004046-0,outubro de 2023 ,gc3q3czhtfzc,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.757,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1995,Gasolina,004046-0,outubro de 2023 ,ch7b42ysrwbp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.445,00",GM - Chevrolet,Kadett Sport 2.0 MPFI / EFI,1995,Álcool,004046-0,outubro de 2023 ,cb8jfqdkgs60,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.948,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1996,Gasolina,004047-9,outubro de 2023 ,cjyrc33z86qp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.705,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1995,Gasolina,004047-9,outubro de 2023 ,ch074yxflgrp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 7.828,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1995,Álcool,004047-9,outubro de 2023 ,8x5twd0lyb0,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.468,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1994,Gasolina,004047-9,outubro de 2023 ,cg4gqvb9qjgp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.237,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1993,Gasolina,004047-9,outubro de 2023 ,cf8c3sgmpcvp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.598,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1992,Gasolina,004047-9,outubro de 2023 ,ccvgj2ql125p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 7.343,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1991,Gasolina,004047-9,outubro de 2023 ,629z6x3n2yp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 6.886,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1990,Gasolina,004047-9,outubro de 2023 ,5cqygvyyytp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 6.415,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1989,Gasolina,004047-9,outubro de 2023 ,3lhz8lfmy3p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 5.555,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1988,Gasolina,004047-9,outubro de 2023 ,0bn48c4pvzp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 5.217,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1987,Gasolina,004047-9,outubro de 2023 ,y11mxkn40sp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 3.966,00",GM - Chevrolet,Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1986,Gasolina,004047-9,outubro de 2023 ,tbcmrj4nj0p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.478,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1994,Gasolina,004048-7,outubro de 2023 ,f85v6sy6lzrl,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.222,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1993,Gasolina,004048-7,outubro de 2023 ,f55tqf596pnc,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.972,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1992,Gasolina,004048-7,outubro de 2023 ,cj1kmbrr8zqp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.528,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1991,Gasolina,004048-7,outubro de 2023 ,chchtcyrp2kp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.289,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1990,Gasolina,004048-7,outubro de 2023 ,cggg3xh4wv1p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.039,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1989,Gasolina,004048-7,outubro de 2023 ,9qxrffvv0wp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 6.556,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1988,Gasolina,004048-7,outubro de 2023 ,331hjldvrxp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 5.546,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1987,Gasolina,004048-7,outubro de 2023 ,z9mf5wy3rvp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 4.220,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1986,Gasolina,004048-7,outubro de 2023 ,t84vb4b6t3p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 3.801,00",GM - Chevrolet,Monza Classic/ SL/e/SR 1.8,1985,Gasolina,004048-7,outubro de 2023 ,sp0w8xcfq8p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 13.899,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1996,Gasolina,004049-5,outubro de 2023 ,hk89jpjj98y1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.128,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1996,Álcool,004049-5,outubro de 2023 ,cfvlx4ncktq0,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.656,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1995,Gasolina,004049-5,outubro de 2023 ,gqz1dh48thvt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.427,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1995,Álcool,004049-5,outubro de 2023 ,cb6d0kfdn910,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.229,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1994,Gasolina,004049-5,outubro de 2023 ,gkzt4t5jdmrl,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.491,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1993,Gasolina,004049-5,outubro de 2023 ,cg65bc1vxg3p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.259,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1992,Gasolina,004049-5,outubro de 2023 ,cgby2m6ydpwp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 9.033,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1991,Gasolina,004049-5,outubro de 2023 ,cfhgmy1gqqbp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.244,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1990,Gasolina,004049-5,outubro de 2023 ,cbhyvxs89jqp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 8.000,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1989,Gasolina,004049-5,outubro de 2023 ,9lbz2ng344p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 6.472,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1988,Gasolina,004049-5,outubro de 2023 ,3s55sb5wflp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 5.426,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1987,Gasolina,004049-5,outubro de 2023 ,zvj83p14ngp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 4.011,00",GM - Chevrolet,Monza GL 2.0 EFI/SL/L/650/Club/Barc.2e4p,1986,Gasolina,004049-5,outubro de 2023 ,thm54zz7d5p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.271,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1997,Álcool,004050-9,outubro de 2023 ,glg3c6c4hn2l,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.978,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1996,Gasolina,004050-9,outubro de 2023 ,g7hj3l69wzy1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.638,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1996,Álcool,004050-9,outubro de 2023 ,gb100wtvvkzc,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.661,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1995,Gasolina,004050-9,outubro de 2023 ,g3r989wrfvvt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.279,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1995,Álcool,004050-9,outubro de 2023 ,f6vjy68qbnv4,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.022,00",GM - Chevrolet,Monza GLS/ Hi-Tech 2.0 EFI 2p e 4p,1994,Gasolina,004050-9,outubro de 2023 ,gv8197lc6srl,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.750,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1994,Gasolina,004051-7,outubro de 2023 ,g4tn3hx0p5rl,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.439,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1993,Gasolina,004051-7,outubro de 2023 ,g05mwzbjt0nc,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.135,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1992,Gasolina,004051-7,outubro de 2023 ,gxl4khlzszj4,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.839,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1991,Gasolina,004051-7,outubro de 2023 ,gs4kccv6v7fx,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 11.013,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1990,Gasolina,004051-7,outubro de 2023 ,ghgbb8cfd0p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.104,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1989,Gasolina,004051-7,outubro de 2023 ,f4sx4qj93c8q,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 7.366,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1988,Gasolina,004051-7,outubro de 2023 ,650lrmmvtsp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 7.157,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1987,Gasolina,004051-7,outubro de 2023 ,6dhykg76lnp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 4.597,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1986,Gasolina,004051-7,outubro de 2023 ,wqb31q6tylp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 3.958,00",GM - Chevrolet,Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1985,Gasolina,004051-7,outubro de 2023 ,s9fkbz56nxp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.792,00",GM - Chevrolet,Omega GL 2.0/ 2.2,1995,Gasolina,004052-5,outubro de 2023 ,g49ybv4x5jvt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 10.693,00",GM - Chevrolet,Omega GL 2.0/ 2.2,1995,Álcool,004052-5,outubro de 2023 ,gcp0q2nnkzv4,1,Á,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 12.439,00",GM - Chevrolet,Omega GL 2.0/ 2.2,1994,Gasolina,004052-5,outubro de 2023 ,g05mwzbv7lrl,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 23.802,00",GM - Chevrolet,Omega GLS 4.1,1997,Gasolina,004053-3,outubro de 2023 ,mbdq5djptv18,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 23.221,00",GM - Chevrolet,Omega GLS 4.1,1996,Gasolina,004053-3,outubro de 2023 ,l3lkqdfgv4y1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 22.654,00",GM - Chevrolet,Omega GLS 4.1,1995,Gasolina,004053-3,outubro de 2023 ,lwyg0h13lpvt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 52.483,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1992,Gasolina,004054-1,outubro de 2023 ,y5pd0yybm2j4,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 39.012,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1991,Gasolina,004054-1,outubro de 2023 ,s2q3q24n5bfx,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 35.383,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1990,Gasolina,004054-1,outubro de 2023 ,rp52rzr5r0p,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 31.787,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1989,Gasolina,004054-1,outubro de 2023 ,qb01mlhm1z8q,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 23.398,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1988,Gasolina,004054-1,outubro de 2023 ,l5nw2hdghx5h,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 20.066,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1987,Gasolina,004054-1,outubro de 2023 ,kxltkswk9h18,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 15.788,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1986,Gasolina,004054-1,outubro de 2023 ,h9fwyny71hy1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 14.793,00",GM - Chevrolet,Opala Comodoro/Comod. SLE  4.1/2.5,1985,Gasolina,004054-1,outubro de 2023 ,hxr7qtg820vt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 60.263,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1992,Gasolina,004055-0,outubro de 2023 ,13w6mtglw5j4,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 52.247,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1991,Gasolina,004055-0,outubro de 2023 ,y2xmwhnfj8fx,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 50.626,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1990,Gasolina,004055-0,outubro de 2023 ,ygxf5dg3stp,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 46.801,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1989,Gasolina,004055-0,outubro de 2023 ,w015rlsksv8q,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 35.742,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1988,Gasolina,004055-0,outubro de 2023 ,rvdktnbb945h,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 29.202,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1987,Gasolina,004055-0,outubro de 2023 ,pcqgzrpnj918,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 18.817,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1986,Gasolina,004055-0,outubro de 2023 ,kfyvc5wgh9y1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 17.395,00",GM - Chevrolet,Opala Diplomata/Diplom. SLE 4.1/2.5,1985,Gasolina,004055-0,outubro de 2023 ,jw8zxndq4yvt,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 26.922,00",GM - Chevrolet,S10 Pick-Up Luxe 2.2 EFI CD,1999,Gasolina,004056-8,outubro de 2023 ,nhzrypr5pc8q,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 24.942,00",GM - Chevrolet,S10 Pick-Up Luxe 2.2 EFI CD,1998,Gasolina,004056-8,outubro de 2023 ,mrr25x1qd05h,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 24.333,00",GM - Chevrolet,S10 Pick-Up Luxe 2.2 EFI CD,1997,Gasolina,004056-8,outubro de 2023 ,mjmq7pgr2s18,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 22.606,00",GM - Chevrolet,S10 Pick-Up Luxe 2.2 EFI CD,1996,Gasolina,004056-8,outubro de 2023 ,lwc05c4nd7y1,1,G,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 35.531,00",GM - Chevrolet,S10 Pick-Up Std. 2.5 Diesel Turbo,2000,Diesel,004057-6,outubro de 2023 ,rrxwcj55n9cb,1,D,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 31.518,00",GM - Chevrolet,S10 Pick-Up Std. 2.5 Diesel Turbo,1999,Diesel,004057-6,outubro de 2023 ,p7v8nd5b509c,1,D,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 28.833,00",GM - Chevrolet,S10 Pick-Up Std. 2.5 Diesel Turbo,1998,Diesel,004057-6,outubro de 2023 ,n7db74yl9y54,1,D,"segunda-feira, 16 de outubro de 2023 16:57"
"R$ 26.324,00",GM - Chevrolet,S10 Pick-Up Std. 2.5 Diesel Turbo,1997,Diesel,004057-6,outubro de 2023 ,m8zdypkzr82x,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 21.226,00",GM - Chevrolet,S10 Pick-Up Std. 2.5 Diesel Turbo,1996,Diesel,004057-6,outubro de 2023 ,lb6fx6wym0zp,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 37.985,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 Diesel Turbo,2000,Diesel,004058-4,outubro de 2023 ,spptytqxcscb,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 35.700,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 Diesel Turbo,1999,Diesel,004058-4,outubro de 2023 ,rtw9k841s69c,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 31.235,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 Diesel Turbo,1998,Diesel,004058-4,outubro de 2023 ,p4kdx3089154,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 30.473,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 Diesel Turbo,1997,Diesel,004058-4,outubro de 2023 ,pvmf1vgqp42x,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 29.490,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 Diesel Turbo,1996,Diesel,004058-4,outubro de 2023 ,pg241jgxxlzp,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 36.333,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 CE TB Diesel,1999,Diesel,004059-2,outubro de 2023 ,r2bcylp9d19c,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 34.694,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 CE TB Diesel,1998,Diesel,004059-2,outubro de 2023 ,rf3nd59qxp54,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 33.847,00",GM - Chevrolet,S10 Pick-Up Luxe 2.5 CE TB Diesel,1997,Diesel,004059-2,outubro de 2023 ,q35ssw54x22x,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 37.729,00",GM - Chevrolet,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,2000,Diesel,004060-6,outubro de 2023 ,slpsggzhj3cb,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 34.029,00",GM - Chevrolet,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,1999,Diesel,004060-6,outubro de 2023 ,q59yhgsvf99c,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 33.199,00",GM - Chevrolet,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,1998,Diesel,004060-6,outubro de 2023 ,qwk8d5snyf54,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 28.738,00",GM - Chevrolet,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,1997,Diesel,004060-6,outubro de 2023 ,n58tt549hx2x,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 22.967,00",GM - Chevrolet,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,1996,Diesel,004060-6,outubro de 2023 ,l0l7rmy253zp,1,D,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 9.350,00",GM - Chevrolet,Suprema GL 2.0,1995,Gasolina,004061-4,outubro de 2023 ,cgpmt32xxm2p,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 7.259,00",GM - Chevrolet,Suprema GL 2.0,1995,Álcool,004061-4,outubro de 2023 ,6sgpgqxxqh0,1,Á,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 8.523,00",GM - Chevrolet,Suprema GL 2.0,1994,Gasolina,004061-4,outubro de 2023 ,ccknyd0lkd5p,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 16.630,00",GM - Chevrolet,Suprema GLS 2.2 / 2.0,1996,Gasolina,004062-2,outubro de 2023 ,jl9x7hkj81y1,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 14.397,00",GM - Chevrolet,Suprema GLS 2.2 / 2.0,1995,Gasolina,004062-2,outubro de 2023 ,hr39r8frdwvt,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 7.515,00",GM - Chevrolet,Suprema GLS 2.2 / 2.0,1995,Álcool,004062-2,outubro de 2023 ,7rg5d6m22z0,1,Á,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 11.830,00",GM - Chevrolet,Suprema GLS 2.2 / 2.0,1994,Gasolina,004062-2,outubro de 2023 ,gs08yqvzlvrl,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 11.541,00",GM - Chevrolet,Suprema GLS 2.2 / 2.0,1993,Gasolina,004062-2,outubro de 2023 ,gpm7mnz4h7nc,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 18.293,00",GM - Chevrolet,Suprema GLS 4.1,1996,Gasolina,004063-0,outubro de 2023 ,j7tc5yyg4jy1,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 16.102,00",GM - Chevrolet,Suprema GLS 4.1,1995,Gasolina,004063-0,outubro de 2023 ,jd30y20794vt,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 11.911,00",GM - Chevrolet,Suprema GLS 4.1,1994,Gasolina,004063-0,outubro de 2023 ,gtzqmkxmy5rl,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 35.472,00",GM - Chevrolet,Suprema CD 4.1 / 3.0,1996,Gasolina,004064-9,outubro de 2023 ,rq7fk5xfm9y1,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 18.947,00",GM - Chevrolet,Suprema CD 4.1 / 3.0,1995,Gasolina,004064-9,outubro de 2023 ,khg25f3d4zvt,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 16.403,00",GM - Chevrolet,Suprema CD 4.1 / 3.0,1994,Gasolina,004064-9,outubro de 2023 ,jjnfhpc4dnrl,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 14.609,00",GM - Chevrolet,Suprema CD 4.1 / 3.0,1993,Gasolina,004064-9,outubro de 2023 ,hvmchnq729nc,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 22.676,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,2003,Gasolina,004065-7,outubro de 2023 ,lw6gwzxcr4nc,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 17.161,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,2002,Gasolina,004065-7,outubro de 2023 ,jtjx9sg1vmj4,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 16.055,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,2001,Gasolina,004065-7,outubro de 2023 ,jdkyc761n7fx,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 14.767,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,2000,Gasolina,004065-7,outubro de 2023 ,hxgsr5cvlhp,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 13.812,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,1999,Gasolina,004065-7,outubro de 2023 ,hj8n72vr5f8q,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
"R$ 13.198,00",GM - Chevrolet,Vectra GL 2.2 / 2.0 MPFI,1998,Gasolina,004065-7,outubro de 2023 ,g92hzcnljd5h,1,G,"segunda-feira, 16 de outubro de 2023 16:58"
